Unnamed: 0,character,line,movie
15248,THANOS,Can you access her?,Avengers: Endgame
15249,EBONY MAW,Yes.  The two are linked.,Avengers: Endgame
15250,THANOS,Search the duplicate’s memory for Infinity Stones.,Avengers: Endgame
15251,BRUCE BANNER,-the Stones have been in a lot of places throughout history.,Avengers: Endgame
15252,TONY STARK,Our history.  Not all of them are going to be a fun drop-in.,Avengers: Endgame
15253,CLINT BARTON,Which means we’ve got to pick our targets.,Avengers: Endgame
15254,STEVE ROGERS,Exactly.  Let’s start here-,Avengers: Endgame
15255,THANOS,Freeze image.,Avengers: Endgame
15256,GAMORA,Terrans?,Avengers: Endgame
15257,THANOS,"Avengers.  Unruly wretches. What’s this reflection.  Amplify this, Maw. ",Avengers: Endgame
15258,GAMORA,I don’t understand.  Two Nebulas?,Avengers: Endgame
15259,THANOS,No.  The same Nebula.  From two different times. Set course for Morag.  And scan the duplicate’s memories. I want to see everything...,Avengers: Endgame
15260,FRIGGA,What are you doing?,Avengers: Endgame
15261,THOR,Mother!  What?  Nothing.  Hello.,Avengers: Endgame
15262,FRIGGA,You’re better off leaving the sneaking to your brother. What are you wearing?,Avengers: Endgame
15263,THOR,I always wear this.  It’s one of my favorites.,Avengers: Endgame
15264,FRIGGA,And what’s wrong with your eye?,Avengers: Endgame
15265,THOR,"Oh, that.  You remember the...Battle of Harokin.  I took a...broadsword to the face?",Avengers: Endgame
15266,FRIGGA,"Oh.  You’re not the Thor I know at all, are you? ",Avengers: Endgame
15267,THOR,"Yes, I am- ",Avengers: Endgame
15268,FRIGGA,"I was raised by witches, boy.  I see with more than eyes, you know that. I can see the future hasn’t been kind to you, has it? ",Avengers: Endgame
15269,THOR,I didn’t say I was from the future...,Avengers: Endgame
15270,FRIGGA,Thor...,Avengers: Endgame
15271,THOR,I’m totally from the future.,Avengers: Endgame
15272,FRIGGA,"Yes, you are. ",Avengers: Endgame
15273,THOR,I need to talk to you.,Avengers: Endgame
15274,FRIGGA,We can talk.,Avengers: Endgame
15275,THOR,...and then it was done.  His head over there.  Body over there.  And me in the middle.  Just an idiot with an axe.,Avengers: Endgame
15276,FRIGGA,"You’re no idiot.  You’re here, aren’t you?  Seeking counsel from the smartest person in Asgard? ",Avengers: Endgame
15277,THOR,"Yeah, I guess. ",Avengers: Endgame
15278,FRIGGA,"An idiot, no.  A failure, absolutely. ",Avengers: Endgame
15279,THOR,That’s a little harsh-,Avengers: Endgame
15280,FRIGGA,"Quite a colossal one, by the sound of it. ",Avengers: Endgame
15281,THOR,"Okay, maybe just stop talking. ",Avengers: Endgame
15282,FRIGGA,And you know what that makes you? Just like everyone else.,Avengers: Endgame
15283,THOR,"I’m not supposed to be like everyone else, though. ",Avengers: Endgame
15284,FRIGGA,"Everyone fails at “who they’re supposed to be,” Thor.  The measure of a person, of a hero, is how well they succeed at being who they are.",Avengers: Endgame
15285,THOR,"I’ve really missed you, Mum. ",Avengers: Endgame
15286,ROCKET,I got it I got it I got it!,Avengers: Endgame
15287,THOR,"Mum, I have to tell you something- ",Avengers: Endgame
15288,FRIGGA,"No, son.  You don’t.  You’ve come to repair your future, not mine. ",Avengers: Endgame
15289,THOR,But your future-,Avengers: Endgame
15290,FRIGGA,Is none of my business.,Avengers: Endgame
15291,ROCKET,"Hi.  You must be Mom. I got the thing.  Come on, we gotta move-",Avengers: Endgame
15292,THOR,I wish we had more time-,Avengers: Endgame
15293,FRIGGA,"This was a gift.  Now, go be the man you’re meant to be. And eat a salad.",Avengers: Endgame
15294,ROCKET,Three...two-,Avengers: Endgame
15295,THOR,No.  Wait. ,Avengers: Endgame
15296,ROCKET,What am I looking at?,Avengers: Endgame
15297,FRIGGA,Sometimes it takes a second.,Avengers: Endgame
15298,THOR,"Still worthy. Goodbye, Mum. ",Avengers: Endgame
15299,FRIGGA,"Goodbye, Son.",Avengers: Endgame
15300,JAMES RHODES,"So, he’s an idiot. ",Avengers: Endgame
15301,NEBULA,Yes.,Avengers: Endgame
15302,PETER QUILL,"Oh, fu-",Avengers: Endgame
15303,JAMES RHODES,Sorry about that.  I know you guys were teammates and everything.,Avengers: Endgame
15304,NEBULA,Do you hear me complaining?,Avengers: Endgame
15305,JAMES RHODES,What is that?,Avengers: Endgame
15306,NEBULA,The tool of a thief.  Come on.,Avengers: Endgame
15307,JAMES RHODES,"Hang on.  This would be about the time the spikes come out, you know, with the skeletons still on them? ",Avengers: Endgame
15308,NEBULA,What are you talking about?,Avengers: Endgame
15309,JAMES RHODES,"I’m just saying, when you break into a place called, “The Temple of the Power Stone”, there are usually... Traps and stuff. Okay, don’t say I didn’t warn you. These are photovoltaic lasers on a constantly shifting matrix.  Gonna be damn near impossible to neutralize unless we-",Avengers: Endgame
15310,NEBULA,I wasn’t always like this.,Avengers: Endgame
15311,JAMES RHODES,"Yeah, me either.  I guess we do the best with what we’ve got, huh?  Let’s get out of here.  Place gives me the creeps.  Sync up.  Three... two...one...",Avengers: Endgame
15312,THANOS,What’s wrong?,Avengers: Endgame
15313,BRUCE BANNER,You murdered trillions.,Avengers: Endgame
15314,THANOS,You should be grateful.,Avengers: Endgame
15315,NATASHA ROMANOFF,Where are the stones?,Avengers: Endgame
15316,THANOS,Gone.  Reduced to atoms.,Avengers: Endgame
15317,BRUCE BANNER,You used them two days ago!,Avengers: Endgame
15318,THANOS,I used the stones to destroy the stones.  The work is done.  It always will be... I AM INEVITABLE- I AM INEVITABLE.,Avengers: Endgame
15319,GAMORA,What did you do to them?,Avengers: Endgame
15320,THANOS,Nothing.  Yet. They’re not trying to stop something I’m going to do in our time.  They’re trying to undo something I’ve already done in theirs.,Avengers: Endgame
15321,GAMORA,The stones.,Avengers: Endgame
15322,THANOS,I found them all.  I won.  Tipped the cosmic scales to balance.,Avengers: Endgame
15323,EBONY MAW,Sire.  This is your future?,Avengers: Endgame
15324,THANOS,My destiny.,Avengers: Endgame
15325,JAMES RHODES,He’s lying.,Avengers: Endgame
15326,NEBULA,My father is many things.  A liar is not one of them.,Avengers: Endgame
15327,THANOS,"Thank you, daughter.  Perhaps I’ve treated you too-  And that is destiny fulfilled.",Avengers: Endgame
15328,EBONY MAW,Sire.  Your daughter is a traitor.,Avengers: Endgame
15329,BAD NEBULA,"No.  Please, father.  That’s not me.  I would never betray you. Please- ",Avengers: Endgame
15330,THANOS,"Ssh, child.  I know.  And you’ll have the chance to prove it... ",Avengers: Endgame
15331,NEBULA,"He knows... Barton, Romanoff, come in.  We have a problem.  Thanos knows!  Thanos-",Avengers: Endgame
15332,TONY STARK,We’ve got a problem.,Avengers: Endgame
15333,STEVE ROGERS,How could you lose it?,Avengers: Endgame
15334,TONY STARK,What do you want?  I got hit in the head with a Hulk!,Avengers: Endgame
15335,SCOTT LANG,You said we only had one shot. This was our shot.  We shot it.  It was six stones or nothing!  Six stones-,Avengers: Endgame
15336,TONY STARK,You’re not helping-,Avengers: Endgame
15337,SCOTT LANG,You ruined the Time Heist!,Avengers: Endgame
15338,TONY STARK,"Okay, okay, Loki’s from Asgard, he’s comfortable there.  Knows the restaurants.  It’s a safe bet he visits home.  If we can just grab This-Thor and explain the situation, he and I can fly- ",Avengers: Endgame
15339,STEVE ROGERS,Loki could be anywhere in the universe.  We’d be old men before we found him. What other options did we have on the Tesseract?,Avengers: Endgame
15340,SCOTT LANG,"Whoa, whoa.  We don’t have any other options.  We can’t go to any other times.  No do-overs!  We’ve only got one particle left, each. Use it now, that’s it, bye-bye, we don’t come home. ",Avengers: Endgame
15341,STEVE ROGERS,"But if we don’t try, nobody else comes home, either. ",Avengers: Endgame
15342,TONY STARK,"I got it!  There’s another way to re-take the Tesseract, and acquire new particles. Military installation, Garden State.",Avengers: Endgame
15343,STEVE ROGERS,When were they both there?,Avengers: Endgame
15344,TONY STARK,I have a vaguely exact idea.,Avengers: Endgame
15345,STEVE ROGERS,How vague?,Avengers: Endgame
15346,SCOTT LANG,"Hang on, what’s in New Jersey? ",Avengers: Endgame
15347,TONY STARK,"I know they were there, and I know how I know. ",Avengers: Endgame
15348,STEVE ROGERS,Looks like we’re improvising.,Avengers: Endgame
15349,SCOTT LANG,Wait!  What are you improvising?,Avengers: Endgame
15350,STEVE ROGERS,"Scott, take this back to the Compound. ",Avengers: Endgame
15351,TONY STARK,"All right, suits on.  Try these coordinates. 04-07-19-70... ",Avengers: Endgame
15352,SCOTT LANG,"Steve- Cap- Captain America, if you do this and he’s wrong...you’re not coming back.",Avengers: Endgame
15353,TONY STARK,You trust me?,Avengers: Endgame
15354,STEVE ROGERS,I do.,Avengers: Endgame
15355,STAN LEE,"Make love, not war, baby!",Avengers: Endgame
15356,TONY STARK,"You weren’t actually born here, right?",Avengers: Endgame
15357,STEVE ROGERS,The idea of me was.,Avengers: Endgame
15358,TONY STARK,"All right.  If I was SHIELD and I wanted to hide my quasi-fascistic black site, where would I hide it? ",Avengers: Endgame
15359,STEVE ROGERS,In plain sight.,Avengers: Endgame
15360,TONY STARK,"Good luck with that mission, Captain. ",Avengers: Endgame
15361,STEVE ROGERS,"Good luck with your project, Doctor.",Avengers: Endgame
15362,FEMALE SHIELD AGENT,You new here?,Avengers: Endgame
15363,STEVE ROGERS,Not exactly.,Avengers: Endgame
15364,TONY STARK,"Come on, you little hexahedron, where are you hiding? You may not know it now, but someday you’re going to be a real pain-in-the-ass.",Avengers: Endgame
15365,HOWARD STARK,"Hey, Arnim, you in here? Hey, I’m looking for Dr. Zola.  You seen him? ",Avengers: Endgame
15366,TONY STARK,No.  Haven’t seen a soul.,Avengers: Endgame
15367,HOWARD STARK,I know you?,Avengers: Endgame
15368,TONY STARK,"No, sir.  Just visiting from MIT. ",Avengers: Endgame
15369,HOWARD STARK,That so?  Got a name?,Avengers: Endgame
15370,TONY STARK,Howard...,Avengers: Endgame
15371,HOWARD STARK,Easy to remember-,Avengers: Endgame
15372,TONY STARK,Potts.,Avengers: Endgame
15373,HOWARD STARK,"I’m Howard Stark. You seem a little green around the gills, Potts.  Need some air? ",Avengers: Endgame
15374,TONY STARK,That’d be swell.,Avengers: Endgame
15375,HOWARD STARK,Need the briefcase?,Avengers: Endgame
15376,HANK PYM,Hello?,Avengers: Endgame
15377,STEVE ROGERS,Dr. Pym?,Avengers: Endgame
15378,HANK PYM,"That would be the number you called, yes.",Avengers: Endgame
15379,STEVE ROGERS,"This is Captain Stevens, from shipping.  We have a package for you.",Avengers: Endgame
15380,HANK PYM,So bring it up.,Avengers: Endgame
15381,STEVE ROGERS,"That’s the thing, sir, we can’t.",Avengers: Endgame
15382,HANK PYM,Maybe I’m confused.  Isn’t that your job?,Avengers: Endgame
15383,STEVE ROGERS,"It’s just...sir, the box is glowing.  And to be honest, a couple of our mail guys aren’t feeling great- ",Avengers: Endgame
15384,HANK PYM,"They didn’t open it, did they?!",Avengers: Endgame
15385,TONY STARK,Sauerkraut and a bouquet...big night planned?,Avengers: Endgame
15386,HOWARD STARK,My wife’s expecting.  And too much time at the office.,Avengers: Endgame
15387,TONY STARK,Congratulations.,Avengers: Endgame
15388,HOWARD STARK,Thanks.,Avengers: Endgame
15389,TONY STARK,How far along is she?,Avengers: Endgame
15390,HOWARD STARK,"Gee, I suppose... ...this far.  She’s at the point where she can’t stand the sound of my chewing.  So I guess I’ll be eating in the pantry again. ",Avengers: Endgame
15391,TONY STARK,I have a little girl.,Avengers: Endgame
15392,HOWARD STARK,A girl would be nice.  Less chance she’d turn out exactly like me.,Avengers: Endgame
15393,TONY STARK,Would that be so bad?,Avengers: Endgame
15394,HOWARD STARK,Let’s just say the greater good hasn’t always outweighed my own self interest.,Avengers: Endgame
15395,M.P.,You’ve never seen either of these men before?,Avengers: Endgame
15396,FEMALE SHIELD AGENT,No.  But I have an eye for this. Something looked fishy.,Avengers: Endgame
15397,M.P.,Describe ‘fishy’.,Avengers: Endgame
15398,FEMALE SHIELD AGENT,One of them had a hippie beard.,Avengers: Endgame
15399,M.P.,We talking Bee Gees or Mungo Jerry?,Avengers: Endgame
15400,FEMALE SHIELD AGENT,Definitely Mungo Jerry.,Avengers: Endgame
15401,M.P.,This is Chesler.  We need every available agent to sub-level 6.  We have a potential breach.,Avengers: Endgame
15402,PEGGY CARTER,"So, send them in. ",Avengers: Endgame
15403,MALE AGENT,"They’re trying, ma’am, but Braddock’s unit has been stopped by lightning strikes. ",Avengers: Endgame
15404,PEGGY CARTER,"Oh, for the love of- I’ll find the weather projections.  You call Braddock and tell him to shelter in place.  Assuming he’s bright enough to come out of the rain. ",Avengers: Endgame
15405,MALE AGENT,"Yes, ma’am.",Avengers: Endgame
15406,PEGGY CARTER,"Here we are... Crikey O’Reilly.  Sergeant?  Hang up and call Air Command.  Braddock needs back up, immediately. ",Avengers: Endgame
15407,MALE AGENT,Ma’am?,Avengers: Endgame
15408,PEGGY CARTER,Those aren’t lightning strikes he’s looking at...,Avengers: Endgame
15409,TONY STARK,"Got any names, yet? ",Avengers: Endgame
15410,HOWARD STARK,"If it’s a boy, my wife likes Elmonzo. ",Avengers: Endgame
15411,TONY STARK,You might let that stew a while. You’ve got time.,Avengers: Endgame
15412,HOWARD STARK,"What are you, couple years older than me? ",Avengers: Endgame
15413,TONY STARK,Yeah.  I guess.,Avengers: Endgame
15414,HOWARD STARK,Let me ask you a question.  When your kid was born...were you nervous?,Avengers: Endgame
15415,TONY STARK,Wildly.,Avengers: Endgame
15416,HOWARD STARK,Did you feel qualified?  Like you had any idea how to successfully operate that thing?,Avengers: Endgame
15417,TONY STARK,I pieced it together as I went along.  I thought about what my dad did...,Avengers: Endgame
15418,HOWARD STARK,My old man never met a problem he couldn’t solve with a belt.,Avengers: Endgame
15419,TONY STARK,"I tried to hold onto the good stuff.  Dad dropped the odd pearl, here and there. ",Avengers: Endgame
15420,HOWARD STARK,Like what?,Avengers: Endgame
15421,TONY STARK,“No amount of money ever bought a second of time.”,Avengers: Endgame
15422,HOWARD STARK,That’s good.  Smart guy.,Avengers: Endgame
15423,TONY STARK,He did his best.,Avengers: Endgame
15424,HOWARD STARK,"I tell you, this kid’s not even here yet, but there’s nothing I wouldn’t do for him. Besides, if I fall down on the fathering job, old Jarvis is ready to pick up the slack.  Isn’t that right? ",Avengers: Endgame
15425,EDWIN JARVIS,"Indeed, sir.  I shall endeavor to teach the lad the rudiments of judo.",Avengers: Endgame
15426,HOWARD STARK,"Well, good to meet you, Potts. ",Avengers: Endgame
15427,TONY STARK,"You’re going to do fine, Howard. ",Avengers: Endgame
15428,HOWARD STARK,Thanks.  See you around?,Avengers: Endgame
15429,TONY STARK,Count on it...,Avengers: Endgame
15430,HOWARD STARK,Have we met him before?,Avengers: Endgame
15431,EDWIN JARVIS,"We’ve met a lot of people, sir. ",Avengers: Endgame
15432,HOWARD STARK,Seems very familiar. Weird beard.,Avengers: Endgame
15433,BAD NEBULA,You’re weak.,Avengers: Endgame
15434,NEBULA,I’m you-,Avengers: Endgame
15435,BAD NEBULA,Shut up!,Avengers: Endgame
15436,NEBULA,You could stop this.  You know you want to. Did you see what happens in the future?  Thanos finds the Soul Stone. You want to know how he does that? You want to know what he does to you-,Avengers: Endgame
15437,BAD NEBULA,ENOUGH! You disgust me...but that doesn’t mean you’re useless. How do I look?,Avengers: Endgame
15438,CLINT BARTON,"Under different circumstances, this would be totally awesome. Really starting to regret my choice here.",Avengers: Endgame
15439,NATASHA ROMANOFF,Yeah.  I’m gonna bet the raccoon didn’t have to climb a mountain.,Avengers: Endgame
15440,CLINT BARTON,I don’t think technically he’s a raccoon...,Avengers: Endgame
15441,NATASHA ROMANOFF,Whatever.  He eats garbage-,Avengers: Endgame
15442,RED SKULL,"I assure you, you have nothing to fear from me. ",Avengers: Endgame
15443,CLINT BARTON,Creepy.,Avengers: Endgame
15444,RED SKULL,"Welcome Natasha, daughter of Ivan. Clint, son of Edith. ",Avengers: Endgame
15445,CLINT BARTON,Creepier.,Avengers: Endgame
15446,NATASHA ROMANOFF,Who are you?,Avengers: Endgame
15447,RED SKULL,"Consider me a guide.  To you, and to all who seek the Soul Stone. ",Avengers: Endgame
15448,NATASHA ROMANOFF,"Great.  You show us where it is, and we’ll be on our way.",Avengers: Endgame
15449,RED SKULL,"Oh, liebchen.  If only it were that easy... What you seek lies in front of you. As does what you fear.",Avengers: Endgame
15450,NATASHA ROMANOFF,The Stone is down there?,Avengers: Endgame
15451,RED SKULL,"For one of you.  For the other... The Stone demands a sacrifice.  In order to take it, you must leave behind that which you love.  A soul for a soul. ",Avengers: Endgame
15452,CLINT BARTON,Maybe he’s full of shit.,Avengers: Endgame
15453,NATASHA ROMANOFF,I don’t think so.,Avengers: Endgame
15454,CLINT BARTON,"Why, because he knew your daddy’s name? ",Avengers: Endgame
15455,NATASHA ROMANOFF,"I didn’t. Thanos left here with the stone, and without his daughter.  You really think that’s a coincidence? Whatever it takes...",Avengers: Endgame
15456,CLINT BARTON,Whatever it takes...,Avengers: Endgame
15457,NATASHA ROMANOFF,"If we don’t get the stone, billions of people are going to stay dead. ",Avengers: Endgame
15458,CLINT BARTON,Then I guess we both know who it has to be.,Avengers: Endgame
15459,NATASHA ROMANOFF,Yeah.  Guess we do.,Avengers: Endgame
15460,CLINT BARTON,I’m starting to think we don’t mean the same person.,Avengers: Endgame
15461,NATASHA ROMANOFF,"For the last five years, I’ve been trying to do one thing -- get to right here.  This is all it’s been about.  Bringing everybody back. ",Avengers: Endgame
15462,CLINT BARTON,Do not get all decent on me-,Avengers: Endgame
15463,NATASHA ROMANOFF,"You think I want to do it?  I’m trying to save your life, you idiot- ",Avengers: Endgame
15464,CLINT BARTON,And I don’t want you to. Nat.  You know what I’ve done. What I am now.  Your life’s worth ten of mine-,Avengers: Endgame
15465,NATASHA ROMANOFF,I don’t judge people by their worst mistakes-,Avengers: Endgame
15466,CLINT BARTON,Maybe you should-,Avengers: Endgame
15467,NATASHA ROMANOFF,You didn’t.,Avengers: Endgame
15468,CLINT BARTON,"You’re a pain in my ass, you know that? Tell my family I love them.",Avengers: Endgame
15469,NATASHA ROMANOFF,Tell them yourself.,Avengers: Endgame
15470,CLINT BARTON,Damn you.,Avengers: Endgame
15471,NATASHA ROMANOFF,Let me go.,Avengers: Endgame
15472,CLINT BARTON,No.  Please no...,Avengers: Endgame
15473,NATASHA ROMANOFF,It’s okay...,Avengers: Endgame
15474,CLINT BARTON,"Natasha, no-",Avengers: Endgame
15475,JAMES RHODES,Are you telling me that actually worked?,Avengers: Endgame
15476,BRUCE BANNER,Did we get them all?,Avengers: Endgame
15477,STEVE ROGERS,Clint?  Are you okay?,Avengers: Endgame
15478,BRUCE BANNER,Where’s Nat? WHERE’S NAT?! ,Avengers: Endgame
15479,TONY STARK,Do we know if she had family?,Avengers: Endgame
15480,STEVE ROGERS,Yeah.  Us.,Avengers: Endgame
15481,THOR,Why are you doing that?,Avengers: Endgame
15482,TONY STARK,I’m just asking a question-,Avengers: Endgame
15483,THOR,"Why are we talking as if she’s dead?  We have the stones.  Bring her back.  C’mon, stop this shit.",Avengers: Endgame
15484,CLINT BARTON,We can’t get her back.,Avengers: Endgame
15485,THOR,"What’s he talking about?  Of course, we can. ",Avengers: Endgame
15486,CLINT BARTON,It can’t be undone.  That’s why.,Avengers: Endgame
15487,THOR,"No offense, but you’re...a very earthly being.  We’re talking about space magic, here.  “Can’t” seems a little definitive, don’t you think? ",Avengers: Endgame
15488,CLINT BARTON,"Well, I know I’m a little outside my pay grade here, but, she still isn’t here, is she? ",Avengers: Endgame
15489,THOR,That’s my point-,Avengers: Endgame
15490,CLINT BARTON,"It can’t be undone.  At least that’s what the red, floating guy said.  But why don’t you go talk to him, okay?  Why don’t you grab your hammer and fly to that place and talk to him.  IT CAN’T BE UNDONE. It was supposed to be me.  She sacrificed her life for that goddamn stone.  She bet her life on it.",Avengers: Endgame
15491,BRUCE BANNER,She’s not coming back.  We have to make it worth it.  We have to.,Avengers: Endgame
15492,STEVE ROGERS,We will.,Avengers: Endgame
15493,ROCKET,"All right.  The glove’s ready. Question is, who’s gonna snap their freaking fingers?",Avengers: Endgame
15494,THOR,I’ll do it.,Avengers: Endgame
15495,TONY STARK,"Whoa, whoa, what are you doing- ",Avengers: Endgame
15496,STEVE ROGERS,"Thor, we haven’t decided who’s putting that on. ",Avengers: Endgame
15497,THOR,Oh.  Were all of you just waiting for the right opportunity?,Avengers: Endgame
15498,ROCKET,Maybe I was getting around to it-,Avengers: Endgame
15499,SCOTT LANG,We should at least discuss it-,Avengers: Endgame
15500,THOR,"Staring at the thing isn’t going to bring everybody back, is it?  Look, I’m the strongest Avenger.  It’s my responsibility.  Fate wills it so. ",Avengers: Endgame
15501,TONY STARK,"Hold on, hold on- ",Avengers: Endgame
15502,THOR,Stop it!  Let me do this.  Let me do something good.  Something right-,Avengers: Endgame
15503,TONY STARK,That thing is channeling enough energy to light up a continent. You’re in no condition-,Avengers: Endgame
15504,THOR,What do you think is coursing through my veins right now?,Avengers: Endgame
15505,JAMES RHODES,Cheez Whiz?,Avengers: Endgame
15506,THOR,Lightning.,Avengers: Endgame
15507,BRUCE BANNER,"Lightning won’t help you, pal. It’s gotta be me. You saw what those stones did to Thanos.  They almost killed him. None of you could survive. ",Avengers: Endgame
15508,STEVE ROGERS,And how do we know you can?,Avengers: Endgame
15509,BRUCE BANNER,We don’t.  But the radiation’s mostly gamma. It’s like I was made for this...,Avengers: Endgame
15510,TONY STARK,Good to go?,Avengers: Endgame
15511,BRUCE BANNER,Let’s do it.,Avengers: Endgame
15512,TONY STARK,"Okay, remember, everyone Thanos snapped away five years ago, you’re just bringing them back...to today. Don’t change anything from the last five years.  Got it? ",Avengers: Endgame
15513,BRUCE BANNER,Got it.,Avengers: Endgame
15514,TONY STARK,"Friday, why don’t you go ahead and activate Barn Door Protocol? ",Avengers: Endgame
15515,BRUCE BANNER,Everybody’s coming home...,Avengers: Endgame
15516,THOR,"What’s happening?  Take it off, take if off! ",Avengers: Endgame
15517,STEVE ROGERS,"Bruce, you okay? ",Avengers: Endgame
15518,TONY STARK,"Talk to me, Banner. ",Avengers: Endgame
15519,BRUCE BANNER,I’m...okay...,Avengers: Endgame
15520,STEVE ROGERS,Bruce!,Avengers: Endgame
15521,TONY STARK,Don’t move him!,Avengers: Endgame
15522,BRUCE BANNER,Did it work?,Avengers: Endgame
15523,CLINT BARTON,Honey?,Avengers: Endgame
15524,SCOTT LANG,"Guys, I think it-",Avengers: Endgame
15525,THANOS,Daughter?,Avengers: Endgame
15526,BAD NEBULA,"Yes, father...",Avengers: Endgame
15527,THANOS,So this is the future.  Well done.,Avengers: Endgame
15528,BAD NEBULA,"Thank you, Father.  They suspected nothing. ",Avengers: Endgame
15529,THANOS,The arrogant never do. Go.  Find the stones.  Bring them to me.,Avengers: Endgame
15530,BAD NEBULA,What will you do?,Avengers: Endgame
15531,THANOS,Wait.,Avengers: Endgame
15532,JAMES RHODES,Canopy!  Canopy! Mayday!  Tony.  Cap.  Does anybody hear me?! Hang on! Mayday!  Mayday!  We are taking on water! ...anyone...Mayday...Mayday-,Avengers: Endgame
15533,SCOTT LANG,"Wait, what...? ",Avengers: Endgame
15534,ROCKET,Tell ‘em to...hurry...asses up-,Avengers: Endgame
15535,JAMES RHODES,...trapped...drowning...no time...,Avengers: Endgame
15536,SCOTT LANG,"No!  Wait, I’m here!",Avengers: Endgame
15537,CLINT BARTON,Cap?  Stark?  Anyone?,Avengers: Endgame
15538,TONY STARK,"You lose this again, I’m keeping it. ",Avengers: Endgame
15539,STEVE ROGERS,What happened?,Avengers: Endgame
15540,TONY STARK,Told you.  We messed with time. Time messed back.,Avengers: Endgame
15541,STEVE ROGERS,Where are the others?,Avengers: Endgame
15542,TONY STARK,"I read life signs, maybe 800 feet down, but it’s hard to tell. What’s he been doing?",Avengers: Endgame
15543,THOR,Absolutely nothing.,Avengers: Endgame
15544,STEVE ROGERS,Son of a bitch.,Avengers: Endgame
15545,TONY STARK,Yeah.,Avengers: Endgame
15546,STEVE ROGERS,Where are the stones?,Avengers: Endgame
15547,TONY STARK,Somewhere under all of this.  All I know is...he doesn’t have ‘em.,Avengers: Endgame
15548,STEVE ROGERS,So we keep it that way.,Avengers: Endgame
15549,THOR,You know it’s a trap.,Avengers: Endgame
15550,TONY STARK,Don’t think I care.,Avengers: Endgame
15551,THOR,Just so we’re all in agreement. Let’s kill him properly this time.,Avengers: Endgame
15552,THANOS,"You could not live with your own failure.  And where did that bring you?  Right back to me. I thought by eliminating half of life, the other half would thrive. But you’ve shown me that’s impossible. Life clings to the past with bloody fingernails.  As long as there are those who remember what was, there will be those unable to accept what can be.  They will resist. ",Avengers: Endgame
15553,TONY STARK,Yep.  We’re all kinds of stubborn.,Avengers: Endgame
15554,THANOS,"I’m thankful.  Because now I know what I must do. I will shred this universe down to its last atom. And then, with the stones you’ve collected for me, create a new one, teeming with life that knows not what it has lost, but only what it has been given.  A grateful universe. ",Avengers: Endgame
15555,STEVE ROGERS,Born out of blood.,Avengers: Endgame
15556,THANOS,They’ll never know it. Because you won’t be alive to tell them.,Avengers: Endgame
15557,NEBULA,What do you want?,Avengers: Endgame
15558,GAMORA,In the future...what happens to you and me?,Avengers: Endgame
15559,NEBULA,"I try to kill you.  Several times. But, eventually...we become friends.  We become sisters. ",Avengers: Endgame
15560,GAMORA,That’s hard to believe.,Avengers: Endgame
15561,NEBULA,A lot of things that happen will be hard to believe.,Avengers: Endgame
15562,GAMORA,Come on.  We can still stop him.,Avengers: Endgame
15563,BRUCE BANNER,Rhodey.  Rocket.  Get out of here. Save yourselves.,Avengers: Endgame
15564,ROCKET,No good.  Couldn’t even...find a hole...small enough to abandon you through.,Avengers: Endgame
15565,BRUCE BANNER,AAARRRGH!,Avengers: Endgame
15566,JAMES RHODES,MAYDAY!  MAYDAY!,Avengers: Endgame
15567,SCOTT LANG,HANG ON!  I’M COMING!,Avengers: Endgame
15568,CLINT BARTON,"Oh, hey.  I know you.",Avengers: Endgame
15569,BAD NEBULA,Father.  I have the stones.,Avengers: Endgame
15570,CLINT BARTON,What- ,Avengers: Endgame
15571,GAMORA,Stop.,Avengers: Endgame
15572,BAD NEBULA,You’re betraying us?,Avengers: Endgame
15573,GAMORA,Not you.,Avengers: Endgame
15574,NEBULA,You don’t have to do this.,Avengers: Endgame
15575,BAD NEBULA,I am this.,Avengers: Endgame
15576,GAMORA,No.  You’re not.,Avengers: Endgame
15577,NEBULA,You’ve seen what we become-,Avengers: Endgame
15578,GAMORA,"Sister, listen to her- ",Avengers: Endgame
15579,BAD NEBULA,Shut up.  You’re a traitor!,Avengers: Endgame
15580,NEBULA,You can change.,Avengers: Endgame
15581,BAD NEBULA,He won’t let me.,Avengers: Endgame
15582,CLINT BARTON,I’m not even gonna ask.,Avengers: Endgame
15583,FRIDAY,Boss?  Wake up!,Avengers: Endgame
15584,JAMES RHODES,"See you on the other side, man.",Avengers: Endgame
15585,THOR,I...knew...it...,Avengers: Endgame
15586,THANOS,"In all my years of conquest... Of violence and slaughter...it was never personal. But I’ll tell you now, the things I’m about to do to your stubborn, annoying, little planet...  I’m going to enjoy it.  Very, very much.",Avengers: Endgame
15587,MUFFLED VOICE,-ap-...-comin-...-ot-,Avengers: Endgame
15588,SAM WILSON,Cap.  On your left.,Avengers: Endgame
15589,STEPHEN STRANGE,Is that everyone?,Avengers: Endgame
15590,WONG,You wanted more?!,Avengers: Endgame
15591,SCOTT LANG,"Top floor, everybody out! ",Avengers: Endgame
15592,STEVE ROGERS,Avengers...assemble.,Avengers: Endgame
15593,THOR,No.  You take the little one.,Avengers: Endgame
